0,110999782880147
0,487834917704264
-0,427776985168457
-0,0357952610651652
0,12020517985026
-0,361955986022949
-0,0374808533986409
-0,0972193845113118
-0,275923016866048
0,00849340120951335
-0,317542940775553
-0,286793003082275
0,0608518966039022
-0,424410603841146
-0,331656621297201
0,102715196609497
-0,441633911132813
-0,313123613993327
0,148231194814046
-0,567741584777832
-0,255601285298665
0,134579760233561
-0,51181884765625
-0,204710636138916
0,0265204048156738
-0,353661244710286
-0,155299072265625
-0,41667896270752
-0,236250114440918
-2,50649742126465
-0,906043752034505
0,787599029541016
-3,0867339070638
-0,839117813110352
0,374616521199544
-1,2428798421224
-0,783013432820638
0,13543773651123
-1,16277557373047
-0,61388786315918
-0,209608151117961
-0,190482940673828
-0,431932576497396
0,00793109575907389
-0,208317152659098
-0,310490926106771
0,319959157307943
-0,247652320861816
0,332525844573975
-0,102173398335775
3,21878526051839
-0,577790298461914
-2,97350672403971
7,19621541341146
-0,146923853556315
-1,1474294535319
7,77331827799479
0,0685093688964844
-0,48124277750651
5,5750239054362
0,563267008463542
-0,168586069742839
2,80570027669271
0,519226608276367
-0,161616433461507
2,12850891113281
0,412092653910319
-0,319853490193685
1,59304982503255
0,376679191589355
-0,511114374796549
1,26073272705078
0,282251453399658
-0,473189964294434
1,00186772664388
0,175109017690023
-0,334625873565674
0,713867619832357
0,0693302996953328
-0,226944332122803
0,459696782430013
0,0483391571044922
-0,189250958760579
0,312883555094401
0,0875237417221069
-0,150428927739461
0,217041479746501
0,0909029642740885
-0,0413789335886637
0,127213649749756
0,0274643182754517
-0,0200956281026204
0,0397864564259847
-0,0109203863143921
-0,021578254699707
-0,044561714331309
-0,0189281853040059
0,0377142771085103
-0,0996123059590657
0
1
0
0
0
0
0
0
0
0
