0,000869823296864827
-0,0525707658131917
-0,0512168312072754
0,0156480590502421
-0,0606951109568278
-0,062417786916097
0,0366951441764832
-0,0970665295918783
-0,0720468902587891
0,0578319676717122
-0,123892930348714
-0,0860332870483398
0,0571161413192749
-0,0917493184407552
-0,110348405838013
0,0662042125066121
-0,00382691780726115
-0,151078535715739
0,0411537130673726
0,139040180842082
-0,140509748458862
0,0114200136065483
0,352633234659831
-0,0854524421691894
0,107450424532096
0,340446936289469
-0,129871708552043
0,23144905090332
-0,703596210479736
-1,6625199508667
0,16735408782959
-0,0233147366841634
-2,26602300008138
0,142306035359701
0,0858660666147868
-1,95694203694661
0,140206019083659
-0,102016528447469
-1,45111017862956
0,0806675179799398
-0,160591920216878
-1,02778554280599
0,0223134549458822
-0,148393783569336
-0,85986213684082
0,0568531497319539
-0,0151227788130442
-0,755348892211914
0,78178587436676
0,0902970286210378
0,408965771993001
2,48750661214193
0,424764677683512
3,6108388264974
3,11527923583984
1,29440170288086
6,17789815266927
1,54043098449707
-0,0196639760335287
5,75614298502604
-0,296559015909831
0,65613894144694
1,79527587890625
-0,583247400919596
1,06413462320964
1,01598421732585
-0,350863717397054
0,611615371704102
0,88258046468099
-0,253711274464925
0,271519457499186
0,712302424112956
-0,281257890065511
0,157029037475586
0,54821533203125
-0,285741761525472
0,138180325826009
0,383244997660319
-0,210900707244873
0,0732980267206828
0,27903310139974
-0,113665580749512
0,00609155178070068
0,159789721171061
-0,0343684569994609
-0,236391366322835
-0,00461600621541341
0,00259690304597219
-0,408068656921387
-0,15031712214152
0,00958422581354777
-0,360034739176432
-0,137182455062866
-0,229200830459595
-0,458469416300456
-0,0577582955360413
-0,489119529724121
-0,472332102457682
0,0276319098472595
0
1
0
0
0
0
0
0
0
0
