0,34745231628418
0,544883575439453
0,468100776672363
0,358788668314616
0,550366439819336
0,51985471089681
0,291423479715983
0,489420064290365
0,516861953735351
0,187916673024495
0,357515754699707
0,464229240417481
0,118570912679036
0,200967737833659
0,455194854736328
0,20015923500061
0,216590220133464
0,490682067871094
0,432970886230469
0,438991216023763
0,424251327514648
0,344133656819662
0,499095980326335
0,273871739705404
0,245244178771973
0,216909920374552
0,327270825703939
0,346081377665202
-1,88002227465312
-0,140969988505046
0,712941919962565
-1,94706960042318
-1,81517176310221
-0,299050089518229
0,961957550048828
-1,8080669148763
-0,677480163574219
2,0417295328776
-1,73000793457031
-0,990379028320313
2,90169026692708
-0,581844215393066
-0,597327295939128
2,89337738037109
0,893731396993001
0,312231451670329
1,08646873474121
1,08472213745117
0,33705841700236
0,43705025990804
0,948140996297201
1,10918472290039
-0,587395973205566
1,24742780049642
2,21163070678711
-3,54287536621094
2,2004111735026
2,40064732869466
-5,05268788655599
2,84793263753255
1,19157669067383
-0,736625213623047
2,1328640238444
0,508223597208659
1,24809028625488
1,47949612935384
0,0116427930196126
2,3417881266276
0,913763020833333
-0,26319263458252
2,13367065429687
0,711225407918294
-0,483386395772298
1,44038154602051
0,597994054158529
-0,558862164815267
0,563591893513997
0,328929532368978
-0,536708221435547
0,0649016125996908
0,183345657984416
-0,462197647094727
-0,219560050964355
-0,223211873372396
-0,188487815856934
-0,161456996599833
-0,664016291300456
-2,16767529805501
-0,527870774269104
0,568413798014323
-2,12707010904948
-1,3783984375
1,2387372080485
-1,47248540242513
-1,12383590698242
0,930476684570313
-1,20322957356771
-0,845320561726888
0,754787775675456
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
