0;1,056304836;1,079162153
500;1,036033673;1,02081912
1000;1,01613086;0,976005129
1500;0,99719306;0,937084556
2000;0,978157645;0,903019127
2500;0,958729288;0,871247508
3000;0,940186787;0,84302508
3500;0,923316187;0,817573733
4000;0,907140819;0,790466687
4500;0,891270328;0,766286283
5000;0,875186507215457;0,744205233211963
5500;0,860071748801334;0,72369117339323
6000;0,846023020836619;0,703482648477792
6500;0,833186345308319;0,684047840327676
7000;0,821481796708573;0,66623716834835
7500;0,810646277833513;0,650485016951938
8000;0,79991579262411;0,636236066480804
8500;0,789167142604679;0,623246600281729
9000;0,778319154375881;0,611332940880966
9500;0,767517448509004;0,599228952755922
10000;0,757762775999491;0,588111945404193
10500;0,748428595626441;0,577326799288756
11000;0,739587475965127;0,567846935840039
11500;0,731351517463213;0,558942187891985
12000;0,723706331793062;0,550167308733154
12500;0,716405166219119;0,541643878644609
13000;0,709227497290986;0,533675418423486
13500;0,702280090614268;0,526475938465069
14000;0,695550216678271;0,519698727846758
14500;0,688980352460093;0,51306342816836
15000;0,682504415240375;0,506885335822087
15500;0,675969714168483;0,500894445022807
16000;0,669074206040668;0,494810229891707
16500;0,661599164421011;0,488053330899385
17000;0,654255138333723;0,481294240366296
17500;0,647251738472261;0,474760540408854
18000;0,640634030639577;0,468787217869205
18500;0,634604037160986;0,463451280510695
19000;0,628947371683361;0,458597032590827
19500;0,623422761237632;0,45380674759015
20000;0,617849036284263;0,448680281350592
20500;0,612387305051805;0,443645872739925
21000;0,606729244882494;0,438758136697113
21500;0,601051913630529;0,433920234904135
22000;0,595683553021391;0,429031576155174
22500;0,590492407472327;0,424374363879042
23000;0,585485584249051;0,42011217087596
23500;0,580718439396932;0,416005911640237
24000;0,576174974564396;0,411988206296357
24500;0,571723500214308;0,407957187550295
25000;0,567267984972046;0,403806094272774
25500;0,56283025873583;0,39971852444677
26000;0,55839854897151;0,395840296426055
26500;0,554093103616133;0,392079333682917
27000;0,550083883118677;0,388281893400562
27500;0,546319294195308;0,384627825033619
28000;0,542652339146862;0,380797296739476
28500;0,539352670906514;0,377541861895478
29000;0,536277525026107;0,374465857361922
29500;0,53327374694077;0,371385207625449
30000;0,530259238698032;0,368171833748592
30500;0,527251582268608;0,364529469742574
31000;0,524542302741962;0,360960094584215
31500;0,522165226022578;0,357786487407012
32000;0,519943388090595;0,354865646857572
32500;0,517858844684397;0,352094163000265
33000;0,515901417528639;0,349278281916614
33500;0,514095699253213;0,346489742534673
34000;0,512436825317586;0,343831201507978
34500;0,510889122367348;0,341299840290142
35000;0,509411938015048;0,338849476536096
35500;0,507973763730069;0,336475716468873
36000;0,506551595360412;0,334170651262051
36500;0,505113995582539;0,331888595162991
37000;0,503675424217037;0,32962988646865
35000;0,509409027406382;0,338844646722713
35500;0,50797091321155;0,336471051122484
36000;0,50654874219084;0,334166077409889
36500;0,505111103247766;0,331884046144896
37000;0,503672577100318;0,329625396362133
37500;0,502269400411768;0,327411280966157
38000;0,500846445323499;0,325219618491946
38500;0,499327922214697;0,322988088901992
39000;0,497767069665817;0,320840234906466
39500;0,496209332594411;0,318786610732205
40000;0,49464883956672;0,316861633228279
40500;0,493063064152769;0,315028271950147
41000;0,491439291544078;0,313213701284417
41500;0,489777494460003;0,311349714829155
42000;0,488055300278686;0,309348632109867
42500;0,48621971830988;0,307185592051505
43000;0,484207174487415;0,304925212893447
43500;0,482051003171636;0,302688097683168
44000;0,479912836576515;0,300568029518386
44500;0,477799899575781;0,298453791808586
45000;0,47568881875583;0,296106233161393
45500;0,473611704540147;0,293662189793913
46000;0,471614763924899;0,291481313723366
46500;0,46980978162293;0,289596891227511
47000;0,468171679386333;0,287811237573724
47500;0,466637938599585;0,285975458383305
48000;0,465213623834435;0,284158876969575
48500;0,463860568092064;0,282442767017529
49000;0,462521629622422;0,280698211721386
49500;0,461277895986594;0,278905491353069
50000;0,46019762475746;0,277188980371078
50500;0,45920819188369;0,275529382478385
51000;0,458216832165899;0,273873402954186
51500;0,457180156811516;0,272317177872235
52000;0,456110804659073;0,270910346416058
52500;0,455006114439779;0,269560030319326
53000;0,45384825853511;0,268134318474357
53500;0,452625235945166;0,266643953886523
54000;0,451341058602834;0,265196630432603
54500;0,450014214335979;0,263612927320313
55000;0,44874285636396;0,262194695817995
55500;0,44750977948044;0,260956132788816
56000;0,446245681638393;0,259798587980862
56500;0,44495035959816;0,258660404976091
57000;0,443681047922799;0,257513393602932
57500;0,442405165704042;0,256311167548635
58000;0,441193154840189;0,255209044625043
58500;0,44009854253382;0,254252961947809
59000;0,439068185726472;0,253316603636649
59500;0,438079714321852;0,252366319844637
60000;0,437126924663807;0,251407001355514
60500;0,436204147183795;0,250477101117762
61000;0,435292857785006;0,249586987984574
61500;0,434360950987499;0,248702336864015
62000;0,433354703401378;0,247756180361402
62500;0,432257359264016;0,246691517222627
63000;0,431268190522197;0,2457076620485
63500;0,430334250038343;0,244670561284314
64000;0,429293410891207;0,243483834075555
64500;0,428265049078555;0,242376556834644
65000;0,427236186751659;0,241298855823188
65500;0,426274769074447;0,240206457168809
66000;0,425577728294264;0,239268520849244
66500;0,424957697574005;0,238281601733574
67000;0,424357794411432;0,237243673207787
67500;0,423740600822807;0,236288570823095
68000;0,423113668078892;0,235397432031155
68500;0,422501410238173;0,234493767073773
69000;0,421939088411093;0,233558765066922
69500;0,421399868280011;0,232689234087443
70000;0,420831357616411;0,231866399098702
70500;0,420222752257037;0,23105664461466
71000;0,419562635107086;0,230273638735954
71500;0,418851680068562;0,229508168080559
72000;0,41809820301507;0,228727182396278
72500;0,417303963634194;0,227922919437323
73000;0,416458518659168;0,227117376652696
73500;0,415532948097459;0,22628777041045
74000;0,41452590791158;0,225377520788423
74500;0,41365702597251;0,224443274732333
75000;0,412980540204853;0,223461748878593
75500;0,412384679050453;0,222459763008393
76000;0,411796113445814;0,221504678690463
76500;0,411230123819482;0,220692798073672
77000;0,410695625468251;0,220003457501747
77500;0,410178779323073;0,219355019301194
78000;0,409669158039188;0,218705857737926
78500;0,409159904786806;0,218049053744971
79000;0,408647230782922;0,217402242321282
79500;0,408127562578257;0,216779845253944
80000;0,407594860539975;0,216173415336596
80500;0,407057388163352;0,215580902510304
81000;0,406541450018103;0,21502335918563
81500;0,40605527142829;0,214500041780889
82000;0,405589221532786;0,213995391005235
82500;0,40513337480728;0,213498153170294
83000;0,404681770756728;0,213002786347325
83500;0,404231396258185;0,212507852460936
84000;0,403780893208322;0,212014467978706
84500;0,40332973717699;0,211523852092967
85000;0,402877850541926;0,211034834399954
85500;0,402425465576497;0,210542783899575
86000;0,401972903330554;0,21003884158602
86500;0,401519661981719;0,20951043306608
87000;0,401061759117749;0,208979204756007
87500;0,400596264823018;0,208482280744445
88000;0,400125112396924;0,207999110884058
88500;0,399647771769926;0,207517846098254
89000;0,399164210783877;0,207025713133663
89500;0,398677831788673;0,206501826401999
90000;0,398199094885046;0,20595531831416
90500;0,397743593247085;0,205441280125783
91000;0,397319585814785;0,204948392386058
91500;0,396923938236023;0,204455936729186
92000;0,396543282904675;0,203963224639997
92500;0,396162233591829;0,203476008082615
93000;0,395774734023817;0,202985032883452
93500;0,395387244365902;0,202460771931815
94000;0,395015214104878;0,201905571348508
94500;0,394664838781535;0,201386403917595
95000;0,394329566623269;0,200893455679175
95500;0,394004005335282;0,200404716784712
96000;0,393680883278995;0,199915913908968
96500;0,393350789173943;0,199432945083598
97000;0,39301080347016;0,198953315932114
97500;0,392663736875843;0,198472514850903
98000;0,392312008037448;0,197994125593526
98500;0,391956483825683;0,197527047465407
99000;0,391599649021894;0,197080572947106
99500;0,391246814366158;0,196658055001309
100000;0,390902118809414;0,196257108072537
100500;0,390566124186566;0,195872301560715
101000;0,390237290477211;0,195497922538906
101500;0,389913712045661;0,195129482596976
102000;0,389593497890437;0,194763805003872
102500;0,389274059739522;0,194398017284598
103000;0,388951243947334;0,194027626234802
103500;0,388619914764039;0,193644519571075
104000;0,388278081025535;0,193236453405471
104500;0,387935473767642;0,192794261566641
105000;0,387615390806558;0,192330773328442
105500;0,387339954013678;0,191855760183329
106000;0,387119719763335;0,191371115435698
106500;0,386951971365499;0,190904574063114
107000;0,386842560541466;0,190439253654259
107500;0,386807984856738;0,18992861903011
108000;0,386781710450589;0,189412260303696
108500;0,386666081500243;0,188938586387834
109000;0,38642778369811;0,188413855391886
109500;0,386052898194301;0,187577499423091
110000;0,385834200130092;0,187045950498678
110500;0,385577986125964;0,186489229956302
111000;0,385274112106129;0,185894348148293
111500;0,384963095527969;0,18531769361562
112000;0,38471355047943;0,184843086774777
112500;0,38451764564715;0,184429751919164
113000;0,384355839165025;0,184042613461769
113500;0,384218217844206;0,183664521134855
114000;0,38409924825657;0,183291452836992
114500;0,38399237508874;0,182931988233458
115000;0,383888992721028;0,1825950586794
115500;0,383782880094716;0,182279315380798
116000;0,383672368025964;0,181977273298452
116500;0,383558952571972;0,181680147089437
117000;0,383446333498475;0,181376210313725
117500;0,383342664129081;0,18103820767957
118000;0,383261402755033;0,180616440393533
118500;0,383159333542228;0,180233131470847
119000;0,383039278442548;0,179829652142615
119500;0,382921653072797;0,179395210126206
120000;0,382804178251455;0,179002307877618
120500;0,382681122976956;0,178665001338916
121000;0,38255128359147;0,178363036620027
121500;0,382416085300031;0,178080406795693
122000;0,382277620083677;0,177806932432612
122500;0,382138784581601;0,177533761617402
123000;0,382005239650425;0,177243974375346
123500;0,381890325071827;0,176879410771879
124000;0,381786928374575;0,176473249305011
124500;0,381657951041764;0,176170068993472
125000;0,381512700191273;0,175899911627616
125500;0,38136071271371;0,175637680078754
126000;0,381206573712679;0,175376526383018
126500;0,381053204352457;0,175113133249416
127000;0,380903298363751;0,174845026991225
127500;0,380759954917866;0,174569736233637
128000;0,380626993059422;0,174284438596062
128500;0,380508972654597;0,173986351157063
129000;0,380410290650547;0,173674622019227
129500;0,380332938296015;0,17335262811344
130000;0,380275198864357;0,173024617788693
130500;0,380234703412399;0,172686824959906
131000;0,380215828529303;0,17231702560205
131500;0,380239670684933;0,171812079492083
132000;0,380286355235313;0,17116862461505
132500;0,380261649870202;0,170790675226205
133000;0,380194625298656;0,170487619857912
133500;0,380109889388407;0,170211462109335
134000;0,380016985842266;0,169951756818362
134500;0,379920140636217;0,169704537991247
135000;0,379821436573332;0,169467411586871
135500;0,379721891565488;0,169238472100647
136000;0,379621897396126;0,169016153248236
136500;0,379521433083125;0,168799234453973
137000;0,379420192476675;0,168586795886967
137500;0,379317683269602;0,16837812223856
138000;0,379213316964136;0,168172596518112
138500;0,379106489209074;0,167969617594563
139000;0,378996646228711;0,167768558374286
139500;0,378883344772875;0,167568767600778
140000;0,378766332233603;0,167369617314303
140500;0,378645685054703;0,167170611103673
141000;0,3785220194455;0,166971570992271
141500;0,378396687669396;0,166772850017391
142000;0,378271715465932;0,166575349688408
142500;0,378149254642178;0,166380112697535
143000;0,378030757051238;0,166187733652631
143500;0,377916467959463;0,165998188945319
144000;0,377805529046019;0,165811171946526
144500;0,377696434516715;0,165626459718048
145000;0,377587495281821;0,165444006174543
145500;0,37747715552356;0,165263828755809
146000;0,37736414196721;0,165085867537631
146500;0,377247482627191;0,164909915933961
147000;0,37712644837817;0,164735625758911
147500;0,377000460095515;0,164562548810018
148000;0,376868985197335;0,164390177651244
148500;0,376731433893321;0,164217961264503
149000;0,376587057036256;0,164045286035864
149500;0,376434843322894;0,163871431088312
150000;0,376273420990906;0,163695533502435
150500;0,376101000841;0,163516627068055
151000;0,375915449807188;0,163333810935009
151500;0,375714579336718;0,163146494257927
152000;0,375496514969906;0,162954477014856
152500;0,37525968686132;0,162757651038679
153000;0,375002289266508;0,162555414613567
153500;0,374722606428694;0,162346309933787
154000;0,374423364136096;0,162130957167277
154500;0,374118047716336;0,161919201852897
155000;0,373821629414205;0,161721492048253
155500;0,373534978754528;0,161535794105998
156000;0,3732502903317;0,161355640236022
156500;0,372959767508402;0,161175940665553
157000;0,372657487406069;0,160992627541661
157500;0,372338933228593;0,16080168721809
158000;0,372001408940635;0,160599656104591
158500;0,371647125745365;0,160387640254858
159000;0,371286182192341;0,160175320652196
159500;0,370930789913661;0,159973072916252
160000;0,370586475979608;0,15978272700283
160500;0,370252359207764;0,159600950079245
161000;0,369925077103568;0,159423907483688
161500;0,369600788505923;0,159248235683456
162000;0,369275660423685;0,159070620247595
162500;0,368945887957575;0,158887215367278
163000;0,368607710858462;0,158693195010601
163500;0,368257693550717;0,158482592364057
164000;0,367894129722481;0,158248590446258
164500;0,367523829103292;0,157986439827184
165000;0,367177118167992;0,157717173553696
165500;0,366884049072723;0,157484518287718
166000;0,366637934925116;0,157283312367159
166500;0,366423150905584;0,15708965772089
167000;0,366227791714251;0,156874878961508
167500;0,366045314989717;0,156617611271497
168000;0,365882652741918;0,156395002108274
168500;0,365737703198221;0,156222418318553
169000;0,365602832656452;0,156070029908619
169500;0,365475014452072;0,155926365595167
170000;0,3653536003145;0,155787208718873
170500;0,365238769379851;0,155650497188833
171000;0,365130948338732;0,155514878686597
171500;0,365030479251445;0,155379279582981
172000;0,364937174731892;0,155242963014166
172500;0,364849619828481;0,155106090014599
173000;0,364764640431565;0,154970437940451
173500;0,36467813688515;0,154838827821076
174000;0,364587311626164;0,15471294769508
174500;0,364491803053031;0,154592423525026
175000;0,364392788707635;0,154475911935876
175500;0,364291754019065;0,154362125073747
176000;0,364189901636586;0,154250079404295
176500;0,364088030289601;0,154138987366985
177000;0,363986581425364;0,15402808075762
177500;0,363885715460445;0,153916423871842
178000;0,363785384616153;0,153802693370477
178500;0,363685423075994;0,153684912303329
179000;0,363585733059902;0,153560299932225
179500;0,363486714889757;0,153426042938635
180000;0,36338990928227;0,15328253355257
180500;0,363297856269393;0,15313690472163
181000;0,363212207376443;0,152998288217828
181500;0,363132435877542;0,15286988447925
182000;0,363056822363043;0,152749933302748
182500;0,362983688729611;0,152635699070969
183000;0,36291180807452;0,152525028684988
183500;0,36284036070276;0,152416452319962
184000;0,362768789524076;0,152308981114535
184500;0,362696674100189;0,152201925656202
185000;0,362623643780301;0,152094769647655
185500;0,362549322657355;0,151987079642497
186000;0,362473292539651;0,151878430306835
186500;0,362395058059855;0,151768329140393
187000;0,362313995806254;0,151656125462941
187500;0,362229265508109;0,151540882070554
188000;0,362139656128749;0,151421169382553
188500;0,362043344175414;0,151294707215581
189000;0,361937625609031;0,151157779915133
189500;0,361819143294956;0,151004853756472
190000;0,361686319564217;0,150831183596575
190500;0,361543701255272;0,1506390024821
191000;0,361398046847208;0,15042546134534
191500;0,361249801794025;0,150164343269932
192000;0,361104877480824;0,149902073363803
192500;0,360971585358157;0,1497004269791
193000;0,36084719311322;0,149532763417201
193500;0,360729074905743;0,149385317711228
194000;0,360615980724226;0,149253476341816
194500;0,360506660361328;0,149132425334275
195000;0,360399840165108;0,149018242828192
195500;0,360294548185427;0,148908556878844
196000;0,360190157076981;0,148801969352609
