0,192871049245199
0,291884905497233
-0,225704555511475
0,273666750590007
0,444654922485352
-0,296505279541016
0,34956626256307
0,59213503519694
-0,467823575337728
0,110887626012166
0,640429458618164
-0,527615661621094
0,00748360157012939
0,441315981547038
-0,560669987996419
-0,0634727168083191
0,155837666193644
-0,570873781840007
-0,14799869855245
-0,25517746925354
-0,462396176656087
-0,232328332265218
-0,529242083231608
-0,268119513193766
-0,237050927480062
-0,295296694437663
0,0997967211405436
-0,177810096740723
-0,155909872055054
1,83665055592855
1,11451241811117
1,20452257792155
3,79324737548828
1,6204084777832
1,67379119873047
3,61712158203125
0,940665702819824
0,340006790161133
3,49729817708333
0,546473070780436
-0,173671137491862
2,12901000976563
0,611899706522624
0,0893753385543823
1,36040067036947
0,725693753560384
0,159538710912069
-1,77646962483724
0,720589548746745
0,573803482055664
-3,03777089436849
-0,367615076700846
-0,792050399780273
-3,16507039388021
-2,16987447102865
-1,59369400024414
-1,57115493774414
-0,994713973999023
-0,710564320882161
-0,914484507242839
-0,74859380086263
-0,524830131530762
-0,712678756713867
-0,563006337483724
-0,396809069315592
-0,29348051071167
-0,822449645996094
-2,00847686767578
2,89125427246094
-0,905989710489909
-0,530476557413737
1,81013427734375
-1,96034899393717
-0,396917495727539
1,33686319986979
-2,46473169962565
-1,86322184244792
1,1949306233724
-1,95481135050456
-1,79541646321615
0,726232503255208
-1,38401824951172
-1,26194025675456
0,320241190592448
-0,985280100504557
-0,927396519978841
0,170441646575928
-0,701692949930827
-0,619502296447754
0,0322317441304525
-0,488620211283366
-0,434400520324707
-0,0139368096987406
-0,293580614725749
-0,218185291290283
-0,0734149360656738
-0,162870070139567
-0,113045612970988
-0,117208360036214
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
