-0,0393121743202209
0,426559359232585
-0,0084101148446401
-0,0503328164418538
0,176263840993245
-0,122615979512533
-0,0467826557159424
-0,12891534169515
-0,323204765319824
-0,101633265813192
-0,334760557810465
-0,546706886291504
-0,0968753035863241
-0,495751469930013
-0,905217615763346
-0,0460525782903035
-0,560036710103353
-0,958046239217122
-0,0123402758439382
-0,312688013712565
-0,710793037414551
0,150424581368764
0,227430044809977
-0,595077234903971
0,605262616475423
0,426817893981934
-0,435952466328939
0,926470692952474
-0,34217113494873
1,72874132156372
0,671789754231771
-2,32137959798177
3,31131154378255
0,518439203898112
-1,57300984700521
2,64750452677409
0,390054194132487
-0,430333302815755
1,94422297159831
0,555901463826497
-0,304104868570964
1,35449869791667
0,304820696512858
-2,94867787679036
0,992371826171875
1,25063684463501
-3,83513712565104
-0,759998448689779
1,49362564086914
-2,60926025390625
-1,29689565022786
0,480971908569336
0,806781946818034
-0,799493230183919
0,745315399169922
1,3606258392334
-0,945460205078125
0,803601226806641
2,38554265340169
-1,42205800374349
-1,51217600504557
0,63280766805013
-0,429252293904622
-3,13303426106771
-1,01574132283529
0,092111447652181
-2,08656305948893
-0,0323557472229004
-0,528938941955566
-0,0141592407226563
1,76775370279948
-0,87486749013265
0,654593785603841
2,30289454142253
-0,922120361328125
0,390970961252848
1,67449178059896
-0,600061976114909
-0,0126509348551432
0,913796005249023
-0,164653908411662
-0,134742107391357
0,616264317830404
-0,0303629922866821
0,00225582202275594
0,675513178507487
-0,139511995315552
-0,00548481980959574
0,605589841206868
-0,128739471435547
-0,0805930233001709
0,34555705388387
0,00197372198104858
-0,0932435353597005
0,272186438242594
0,0595752509435018
-0,0117856391270955
0,407942288716634
-0,01701788743337
0
0
1
0
0
0
0
0
0
0
