-0,0185220217704773
0,0525217421849569
-0,0852757040659587
-0,0325604470570882
0,0579779704411824
-0,0898042805989583
-0,0462751913070679
0,0801909414927165
-0,123215573628743
-0,0457449881235758
0,084904662768046
-0,193137493133545
-0,070808588663737
0,0695042339960734
-0,238905773162842
-0,0940631103515625
0,0643183978398641
-0,259766998291016
-0,0853481419881185
0,0145637353261312
-0,224230340321859
-0,0723263454437256
0,0324866612752279
0,0172427495320638
-0,060811603864034
0,325890496571859
0,345563926696777
0,549962422053019
1,39772308349609
2,65047257741292
0,757875366210938
2,00006907145182
4,28961598714193
0,832105102539062
1,89775461832682
1,94299570719401
1,04511456807454
0,532095413208008
0,0656265767415364
1,17325630187988
-1,10186592102051
-4,56646626790365
-0,772660929361979
-1,54263664245605
-2,73950764973958
-0,774840621948242
-1,57383036295573
-1,73023503621419
-0,562084770202637
-1,09850606282552
-1,3869482421875
0,388593101501465
1,93849853515625
0,833624140421549
1,67258483886719
1,15085027058919
2,73950790405273
1,52284581502279
1,47390350341797
4,26012359619141
-0,483937962849935
0,331211878458659
2,60776402791341
-0,468106892903646
0,470095952351888
1,89391245524089
-0,518139673868815
0,0497615114847819
1,63053619384766
-0,784046783447266
-2,14542068481445
-0,185275948842367
-0,753412094116211
-1,74051534016927
-0,538242346445719
-2,41563212076823
-2,2219140625
0,019228032430013
-2,4136930847168
-2,10595306396484
-0,111781247456869
-1,7267024230957
-1,82081522623698
-0,681048990885417
-1,15123237609863
-1,41949295043945
-0,705813547770182
-0,80461051940918
-1,08496678670247
-0,577678909301758
-0,669205856323242
-0,860016784667969
-0,419183756510417
-0,624482752482096
-0,714418284098307
-0,279128494262695
-0,434328117370605
-0,495877151489258
-0,204310506184896
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
