-0,075029042561849
0,219580739339193
-0,360374221801758
-0,0623774194717407
0,30164665222168
-0,502114054361979
-0,0242956360181173
0,393985850016276
-0,670639470418294
0,151030373573303
0,461855951944987
-0,792133636474609
0,123531688054403
0,381255658467611
-0,932476908365885
-0,114628314971924
0,265703264872233
-0,882859395345052
-0,224894466400147
-0,0119246260325114
-0,977831471761068
-0,351798992156982
-0,169000129699707
-1,01990989685059
-0,337484862009684
0,154982204437256
-0,849173355102539
-0,274161688486735
1,22509157816569
1,40528765360514
0,938879140218099
-0,153949127197266
3,75983215332031
-0,296583533287048
0,0801493072509766
3,50720245361328
0,0623319403330485
0,363482271830241
2,01029561360677
-0,0975491333007812
0,207623176574707
-1,94388671875
-1,49330871582031
-0,537129211425781
-2,58402114868164
-1,39295252482096
-0,535496419270833
-1,54133193969727
-1,07800305684408
-0,453118553161621
-1,12512929280599
-0,803815689086914
-0,202310727437337
-0,81231320699056
-0,341129509607951
1,59044076919556
-0,185623445510864
0,336371485392253
1,39153564453125
2,66435066223145
1,28870132446289
0,696935323079427
4,1569438680013
1,63817108154297
-1,20530326843262
3,00882253011068
1,11302317301432
-1,6122422281901
2,86046447753906
-0,78502737681071
-2,32394037882487
1,32073196411133
-1,14706181844076
-2,2108420308431
-0,386064999898275
-0,955767440795899
-1,78819218953451
-0,446141255696615
-0,708850555419922
-0,946169153849284
-0,74037851969401
-0,380725428263346
-0,522337760925293
-0,955327606201172
-1,11994992574056
-0,783898887634277
0,357652600606283
-2,98022165934245
-1,28253102620443
1,50939376831055
-2,11721405029297
-1,12190155029297
0,419314079284668
-1,69851323445638
-0,914437408447266
0,194082673390706
-1,06139386494954
-0,626738840738932
-0,115209363301595
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
