0,343177763621012
-0,14698616027832
-0,590313657124837
0,536867599487305
-0,0539160362879435
-0,520308685302734
0,544877065022786
-0,0497025235493978
-0,491768798828125
0,362578938802083
-0,128171981175741
-0,459778162638346
0,262424062093099
-0,16302775700887
-0,463454246520996
0,459561106363932
-0,123625036875407
-0,595713806152344
0,403445561726888
-0,177352231343587
-0,741886494954427
0,230104764302572
-0,180861345926921
-0,476692771911621
0,155611705780029
0,079977912902832
0,0147893142700195
1,29834950764974
-0,463841158548991
1,81559796651204
0,238246561686198
-0,666579360961914
2,73974116007487
0,115389684041341
-1,72797047932943
-0,804553019205729
1,27392862955729
-0,0500062052408855
-4,01837229410807
-0,0944470119476318
0,936080665588379
-2,33710250854492
-0,0161785984039307
0,435939547220866
-1,33082809448242
-0,0509616152445475
0,428877385457357
0,0661268870035806
2,13150360107422
-1,7549912516276
3,23052602132161
-0,147451604207357
-0,394983164469401
3,22695627848307
0,664193242390951
0,959034881591797
2,47416381835937
0,463580830891927
1,74617685953776
2,30159088134766
0,234063949584961
0,966033528645833
1,92391469319661
0,0139747500419617
0,522927379608154
1,57143046061198
-0,0321743472417196
0,113270235061646
0,114656219482422
-3,76286336263021
-0,56488271077474
0,288867492675781
-4,14106079101563
-1,44751347859701
0,627454096476237
-2,02970586140951
-0,384414304097494
-1,13320683797201
-1,33176638285319
-0,0212572002410889
-1,30213724772135
-0,939246826171875
0,234245948791504
-1,20512288411458
-0,646960474650065
0,279383958180745
-1,08071250915527
-0,442112909952799
0,398318074544271
-1,0879433186849
-0,190510714848836
0,627409299214681
-0,850721791585287
0,129717995325724
0,69464853922526
-0,592659301757812
0,163141434987386
0,704901072184245
-0,544931894938151
0
0
0
0
0
0
0
0
0
1
