0,140665842692057
0,147683324813843
-0,249569199879964
0,174579772949219
0,161011060078939
-0,326783046722412
0,243158677419027
0,173317591349284
-0,461464029947917
0,0881632693608602
0,156850852966309
-0,489698079427083
-0,0118604362010956
0,14451265335083
-0,50277037302653
-0,0739862632751465
0,316327196756999
-0,556123733520508
-0,15398097038269
0,638496271769206
-0,408079675038656
-0,145236132939657
0,774488220214844
-0,0313838291168213
-0,128256181081136
0,98980234781901
0,261570777893066
-0,281154673894246
1,59137466430664
1,73990425109863
-0,158658091227214
-0,843681894938151
2,54219055175781
0,0191542816162109
-1,92326141357422
1,39862040201823
0,657223803202311
-1,6279638671875
-2,04457697550456
0,0850635782877605
-0,336861979166667
-3,16703542073568
-0,512254702250163
0,244526869455973
-2,18384246826172
-0,410152740478516
0,455840161641439
-1,70073766072591
-0,227570953369141
0,572732060750326
-1,16801821390788
-0,0539692338307698
0,666989809672038
-0,617918574015299
0,396739234924316
-0,373020273844401
0,895747025807699
0,489839019775391
-1,85895782470703
4,02880004882813
0,661008453369141
-0,735435892740885
2,69888305664063
1,44567438761393
-1,76088043212891
1,86783630371094
0,610028495788574
-1,99997085571289
0,886893132527669
0,245262864430745
-1,69470540364583
0,842240142822266
0,169652919769287
-1,56346618652344
0,782405624389649
-0,131175219217936
-1,33848027547201
0,623464635213216
-0,233779964447021
-1,04381172180176
0,320018393198649
-0,02548171043396
-0,801484756469727
-0,190722643534342
-0,153689889907837
-0,690007095336914
-0,329146003723145
-0,463593673706055
-0,624108301798503
-0,166308526992798
-0,485835100809733
-0,440431022644043
-0,142212413152059
-0,472867952982585
-0,296576309204102
-0,1333979956309
-0,432787526448568
-0,202034136454264
-0,156931111017863
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
