0,0789962291717529
0,231238568623861
-0,202533562978109
0,124253463745117
0,270683434804281
-0,199011052449544
0,144694108963013
0,353620847066243
-0,208670018513997
0,224426186879476
0,482843144734701
-0,310569184621175
0,345000921885173
0,619911295572917
-0,546489295959473
0,13909219900767
0,746927210489909
-0,760615768432617
-0,037942624092102
0,691622873942057
-0,736352310180664
-0,0385178724924723
0,466278889973958
-0,606888516743978
0,126490756670634
0,431805089314779
-0,554608612060547
0,795522486368815
-2,01374299367269
2,22303858439128
0,360023778279622
-2,41940155029297
2,82591288248698
0,941165313720703
-0,616847330729167
0,776714642842611
0,811508076985677
-0,415444488525391
0,411858800252279
0,740791931152344
-0,377642351786296
0,365047467549642
0,876146087646484
-0,473032722473145
0,303242925008138
0,90593760172526
-0,402135899861654
0,469797643025716
0,742415644327799
1,01100247701009
0,22994106610616
0,843452377319336
0,838704020182292
0,252954778671265
-1,12317428588867
-0,405602722167969
1,82730651855469
-1,25082422892253
0,0294210815429688
0,720233103434245
-1,12168866475423
-0,117531617482503
0,328670183817546
-1,6188835144043
-0,135695470174154
0,410112152099609
-0,666875203450521
-0,228666868209839
-0,553085238138835
-0,974493662516276
-0,566530787150065
-2,1356000773112
-2,50445246378581
-2,06170379638672
2,02787053426107
-2,34756001790365
-2,30256418863932
-0,31904047648112
-1,3473988087972
-1,34847844441732
-1,58511016845703
-0,717350107828776
-0,747957229614258
-1,74734486897786
2,94411041259766
3,01169352213542
-2,33530878702799
-1,17334518432617
1,92511703491211
-1,55252833048503
-1,16609474182129
1,45252960205078
-0,585435930887858
-0,806914138793945
1,32226819356283
-0,52954906463623
-0,375260823567708
1,21215591430664
-0,534554926554362
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
